brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_state,county_name,crime_rate_per_100000,index,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,FIPS_ST,FIPS_CTY
16757.0,for_sale,430000.0,4.0,3.0,0.19,1772090.0,Carson City,Nevada,89701.0,1927.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
104114.0,for_sale,575000.0,4.0,3.0,0.11,791886.0,Carson City,Nevada,89701.0,2074.0,2019-12-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,799000.0,3.0,2.0,0.37,1100407.0,Carson City,Nevada,89703.0,2019.0,2004-06-17,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,for_sale,1190000.0,4.0,3.0,0.33,424597.0,Carson City,Nevada,89701.0,4623.0,2017-09-20,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
30798.0,for_sale,395000.0,3.0,2.0,0.17,1408310.0,Carson City,Nevada,89701.0,1502.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
42610.0,for_sale,349999.0,3.0,1.0,0.15,290851.0,Carson City,Nevada,89701.0,1082.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
28186.0,for_sale,1845000.0,5.0,6.0,1.67,1190081.0,Carson City,Nevada,89703.0,4770.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,1065000.0,4.0,4.0,0.23,907926.0,Carson City,Nevada,89703.0,2760.0,2013-03-21,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,1250000.0,3.0,4.0,2.05,1057954.0,Carson City,Nevada,89701.0,3190.0,2007-07-31,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
18088.0,for_sale,406950.0,2.0,3.0,0.03,65515.0,Carson City,Nevada,89701.0,1383.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,1500000.0,5.0,5.0,5.0,1091815.0,Carson City,Nevada,89701.0,4280.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
90528.0,for_sale,1750000.0,4.0,6.0,14.64,1286936.0,Carson City,Nevada,89701.0,3208.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,529000.0,4.0,3.0,0.23,1675479.0,Carson City,Nevada,89703.0,1938.0,2009-11-16,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,334500.0,3.0,2.0,0.16,663522.0,Carson City,Nevada,89706.0,1056.0,2010-09-02,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
6715.0,for_sale,399000.0,3.0,1.0,0.14,530355.0,Carson City,Nevada,89703.0,1076.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
71237.0,for_sale,426000.0,2.0,1.0,0.15,689666.0,Carson City,Nevada,89703.0,1328.0,2021-11-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
17311.0,for_sale,549000.0,3.0,2.0,1.01,1077421.0,Carson City,Nevada,89705.0,1560.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,for_sale,599950.0,4.0,2.0,0.15,162577.0,Carson City,Nevada,89701.0,1953.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,for_sale,547194.0,3.0,2.0,0.18,157521.0,Carson City,Nevada,89701.0,1528.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,for_sale,559950.0,4.0,2.0,0.13,1528537.0,Carson City,Nevada,89701.0,1744.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,795000.0,3.0,3.0,0.18,859996.0,Carson City,Nevada,89703.0,2385.0,2001-08-31,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,340000.0,3.0,2.0,0.14,980947.0,Carson City,Nevada,89701.0,1492.0,2012-02-16,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
10400.0,for_sale,475000.0,3.0,3.0,0.04,231179.0,Carson City,Nevada,89703.0,1939.0,2003-04-02,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
44763.0,for_sale,369900.0,3.0,2.0,0.29,705213.0,Carson City,Nevada,89706.0,1435.0,2021-09-03,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
42201.0,for_sale,469900.0,3.0,2.0,0.16,375421.0,Carson City,Nevada,89701.0,1207.0,2022-01-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
18686.0,for_sale,775000.0,4.0,3.0,0.18,1525713.0,Carson City,Nevada,89701.0,2427.0,2017-10-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
68048.0,for_sale,340000.0,2.0,1.0,0.04,493503.0,Carson City,Nevada,89701.0,863.0,2014-02-11,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
57595.0,for_sale,699950.0,4.0,3.0,,1520732.0,Carson City,Nevada,89701.0,2400.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
20056.0,for_sale,635000.0,,,1.0,4386.0,Carson City,Nevada,89703.0,,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,for_sale,575000.0,3.0,3.0,0.16,1453637.0,Carson City,Nevada,89703.0,1857.0,2018-08-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,610000.0,5.0,4.0,0.32,395775.0,Carson City,Nevada,89701.0,2390.0,2017-12-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
104114.0,for_sale,480000.0,3.0,2.0,0.16,1832384.0,Carson City,Nevada,89705.0,1220.0,2010-05-14,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,480000.0,3.0,2.0,0.14,1278711.0,Carson City,Nevada,89706.0,1441.0,2012-10-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
68048.0,for_sale,375000.0,3.0,2.0,0.15,323518.0,Carson City,Nevada,89701.0,1092.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79124.0,for_sale,335000.0,2.0,1.0,0.06,846699.0,Carson City,Nevada,89706.0,1028.0,2012-09-12,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
17311.0,for_sale,659000.0,3.0,3.0,0.38,1026034.0,Carson City,Nevada,89703.0,2386.0,2020-04-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47590.0,for_sale,898000.0,3.0,2.0,0.9,1214617.0,Carson City,Nevada,89703.0,2512.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,for_sale,340000.0,3.0,2.0,0.17,737288.0,Carson City,Nevada,89706.0,1034.0,2019-07-24,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,for_sale,219000.0,2.0,1.0,0.02,1015547.0,Carson City,Nevada,89701.0,960.0,2010-08-13,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,for_sale,949000.0,3.0,3.0,0.45,92713.0,Carson City,Nevada,89703.0,2268.0,2021-04-21,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,663000.0,4.0,3.0,0.13,879415.0,Carson City,Nevada,89703.0,1875.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,677000.0,3.0,2.0,0.1,1157985.0,Carson City,Nevada,89703.0,1816.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
74793.0,for_sale,325000.0,4.0,2.0,0.2,1042144.0,Carson City,Nevada,89705.0,1560.0,2017-01-03,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22936.0,for_sale,474900.0,3.0,2.0,0.19,1029200.0,Carson City,Nevada,89705.0,1064.0,2017-05-08,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,for_sale,425000.0,3.0,3.0,0.04,316127.0,Carson City,Nevada,89706.0,1260.0,2011-11-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,799000.0,3.0,3.0,0.24,1468735.0,Carson City,Nevada,89703.0,2366.0,2006-10-13,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
16318.0,for_sale,350000.0,3.0,3.0,0.5,762947.0,Carson City,Nevada,89706.0,1344.0,2016-07-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109914.0,for_sale,999900.0,4.0,3.0,1.78,1079709.0,Carson City,Nevada,89703.0,2961.0,2021-10-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,945000.0,4.0,3.0,0.18,424250.0,Carson City,Nevada,89703.0,2788.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22936.0,for_sale,1325000.0,3.0,2.0,2.1,1031760.0,Carson City,Nevada,89705.0,2490.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,1015000.0,4.0,4.0,0.23,480474.0,Carson City,Nevada,89703.0,2602.0,2021-07-16,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
6715.0,for_sale,480000.0,3.0,3.0,0.14,426697.0,Carson City,Nevada,89701.0,1828.0,2017-09-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
20056.0,for_sale,399000.0,3.0,2.0,0.16,1684189.0,Carson City,Nevada,89701.0,1647.0,2015-11-06,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,400000.0,2.0,2.0,0.13,1578613.0,Carson City,Nevada,89703.0,1400.0,2003-04-17,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
6715.0,for_sale,386000.0,2.0,1.0,0.14,533138.0,Carson City,Nevada,89703.0,901.0,2019-06-17,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,for_sale,413000.0,4.0,2.0,0.18,797421.0,Carson City,Nevada,89701.0,1404.0,2016-07-26,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,for_sale,349900.0,2.0,2.0,0.11,1151399.0,Carson City,Nevada,89706.0,1040.0,2007-03-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
56264.0,for_sale,489000.0,3.0,2.0,0.14,493111.0,Carson City,Nevada,89701.0,1722.0,2006-11-27,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,for_sale,499000.0,3.0,3.0,0.18,1594754.0,Carson City,Nevada,89701.0,1576.0,2020-03-12,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109987.0,for_sale,487000.0,3.0,2.0,0.24,1039682.0,Carson City,Nevada,89705.0,1316.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
19856.0,for_sale,538000.0,3.0,2.0,0.18,1364567.0,Carson City,Nevada,89701.0,1642.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
57595.0,for_sale,769950.0,4.0,3.0,,1524274.0,Carson City,Nevada,89701.0,2547.0,2015-06-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79074.0,for_sale,360000.0,2.0,2.0,0.08,1681080.0,Carson City,Nevada,89701.0,1102.0,2004-11-02,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,for_sale,479900.0,3.0,2.0,0.12,520342.0,Carson City,Nevada,89706.0,1440.0,2003-09-16,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
85213.0,for_sale,589900.0,4.0,2.0,0.29,992737.0,Carson City,Nevada,89703.0,2544.0,2005-05-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78614.0,for_sale,460000.0,3.0,3.0,0.26,1787018.0,Carson City,Nevada,89705.0,1782.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
84534.0,for_sale,449900.0,3.0,2.0,0.18,469718.0,Carson City,Nevada,89706.0,1768.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
13551.0,for_sale,449000.0,3.0,2.0,0.17,537396.0,Carson City,Nevada,89706.0,1490.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,370000.0,3.0,2.0,0.17,668008.0,Carson City,Nevada,89706.0,1184.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
13886.0,for_sale,320000.0,3.0,2.0,0.06,199912.0,Carson City,Nevada,89701.0,1124.0,2002-11-27,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
10199.0,for_sale,798000.0,4.0,2.0,0.48,1204782.0,Carson City,Nevada,89701.0,2334.0,2017-06-07,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,for_sale,579000.0,3.0,2.0,1.0,811955.0,Carson City,Nevada,89706.0,1396.0,2013-06-07,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,for_sale,649950.0,3.0,2.0,0.17,163129.0,Carson City,Nevada,89701.0,2200.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
3616.0,for_sale,1200000.0,7.0,4.0,0.23,394524.0,Carson City,Nevada,89706.0,2832.0,2020-07-07,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,for_sale,395000.0,3.0,2.0,0.37,1772792.0,Carson City,Nevada,89705.0,1091.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109900.0,for_sale,750000.0,4.0,3.0,0.25,431207.0,Carson City,Nevada,89703.0,3297.0,2003-05-15,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,for_sale,690000.0,4.0,4.0,0.31,1219603.0,Carson City,Nevada,89706.0,2749.0,2019-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,for_sale,445000.0,3.0,3.0,0.1,495007.0,Carson City,Nevada,89703.0,1542.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,448700.0,3.0,1.0,0.14,547416.0,Carson City,Nevada,89703.0,1040.0,2014-05-16,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,for_sale,1390000.0,4.0,3.0,2.47,463177.0,Carson City,Nevada,89703.0,4362.0,2019-01-15,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
10199.0,for_sale,399000.0,3.0,2.0,0.16,1168475.0,Carson City,Nevada,89706.0,1282.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
53553.0,for_sale,1500000.0,4.0,4.0,0.4,1069951.0,Carson City,Nevada,89703.0,3814.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
101472.0,for_sale,110000.0,,,2.1,840806.0,Carson City,Nevada,89706.0,,2021-07-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
71237.0,for_sale,515000.0,3.0,2.0,0.17,406343.0,Carson City,Nevada,89701.0,1543.0,2021-12-17,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,for_sale,415000.0,3.0,2.0,0.32,840158.0,Carson City,Nevada,89706.0,1723.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,for_sale,650000.0,3.0,3.0,1.31,1801603.0,Carson City,Nevada,89706.0,2250.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
20056.0,for_sale,325000.0,2.0,1.0,0.33,704283.0,Carson City,Nevada,89701.0,840.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,for_sale,549000.0,3.0,3.0,0.16,1029340.0,Carson City,Nevada,89701.0,2086.0,2014-05-30,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,for_sale,437700.0,3.0,2.0,0.14,1249139.0,Carson City,Nevada,89701.0,1132.0,2021-07-30,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109914.0,for_sale,435000.0,3.0,2.0,0.19,496613.0,Carson City,Nevada,89706.0,1276.0,2019-08-16,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
33075.0,for_sale,199000.0,2.0,2.0,0.16,1136824.0,Carson City,Nevada,89706.0,980.0,2019-04-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79124.0,for_sale,689000.0,4.0,3.0,0.99,467782.0,Carson City,Nevada,89706.0,2262.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
33714.0,for_sale,849000.0,3.0,3.0,0.25,853179.0,Carson City,Nevada,89703.0,2543.0,2016-04-08,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
18686.0,for_sale,634750.0,4.0,3.0,0.14,146240.0,Carson City,Nevada,89701.0,2100.0,2017-10-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,for_sale,995000.0,4.0,3.0,0.41,563104.0,Carson City,Nevada,89703.0,2884.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
32370.0,for_sale,4175000.0,,,3.52,1003011.0,Carson City,Nevada,89701.0,111264.0,2021-06-08,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
10199.0,for_sale,329999.0,2.0,1.0,0.04,507347.0,Carson City,Nevada,89701.0,863.0,2009-05-21,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
21123.0,for_sale,549900.0,4.0,2.0,0.21,1684746.0,Carson City,Nevada,89703.0,1492.0,2021-10-19,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109708.0,for_sale,5800000.0,4.0,5.0,2.01,1036029.0,Carson City,Nevada,89705.0,4968.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109708.0,for_sale,4650000.0,3.0,5.0,2.01,1043332.0,Carson City,Nevada,89705.0,3962.0,2018-03-30,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,for_sale,275000.0,2.0,2.0,0.12,1487423.0,Carson City,Nevada,89706.0,1296.0,2022-01-14,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
33714.0,for_sale,880000.0,4.0,4.0,7.52,1335873.0,Carson City,Nevada,89706.0,2848.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
57595.0,for_sale,629950.0,4.0,2.0,,1529048.0,Carson City,Nevada,89701.0,1953.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
57595.0,for_sale,579950.0,4.0,2.0,,1529013.0,Carson City,Nevada,89701.0,1744.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
