brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_state
6985.0,sold,350000.0,3.0,2.0,0.15,1078398.0,Merced,California,95341.0,1313.0,2022-03-11,"Merced, CA"
31557.0,sold,55000.0,2.0,1.0,0.2,1633607.0,El Paso,Texas,79915.0,780.0,2022-04-06,"El Paso, TX"
87602.0,sold,97500.0,4.0,2.0,0.33,58552.0,Joy,Illinois,61260.0,1620.0,2021-11-09,"Joy, IL"
61945.0,sold,450000.0,3.0,3.0,0.09,1592702.0,Apollo Beach,Florida,33572.0,2650.0,2022-02-04,"Apollo Beach, FL"
52956.0,sold,589900.0,4.0,3.0,0.09,145927.0,Vancouver,Washington,98682.0,2219.0,2022-04-18,"Vancouver, WA"
957.0,sold,270000.0,2.0,2.0,0.11,219205.0,Joliet,Illinois,60431.0,2000.0,2022-04-28,"Joliet, IL"
11333.0,sold,1080000.0,4.0,2.0,0.18,1762204.0,Bellevue,Washington,98007.0,1950.0,2022-01-28,"Bellevue, WA"
81269.0,sold,215000.0,3.0,2.0,0.16,1333230.0,Orlando,Florida,32824.0,1200.0,2022-03-10,"Orlando, FL"
64002.0,sold,60000.0,3.0,2.0,0.05,1098824.0,Augusta,Georgia,30907.0,1446.0,2022-03-22,"Augusta, GA"
94300.0,sold,165000.0,4.0,2.0,0.2,977565.0,Mediapolis,Iowa,52637.0,1872.0,2022-02-22,"Mediapolis, IA"
2241.0,sold,249900.0,3.0,1.0,0.65,1540146.0,Agawam,Massachusetts,1030.0,1196.0,2022-04-01,"Agawam, MA"
58891.0,sold,750000.0,4.0,2.0,0.12,346912.0,Coral Gables,Florida,33144.0,1407.0,2022-03-17,"Coral Gables, FL"
70677.0,sold,173900.0,3.0,2.0,,1089479.0,Spartanburg,South Carolina,29301.0,,2021-11-12,"Spartanburg, SC"
55612.0,sold,1400000.0,4.0,4.0,0.41,1271280.0,Haddonfield,New Jersey,8033.0,5187.0,2022-03-11,"Haddonfield, NJ"
8382.0,sold,428000.0,4.0,2.0,5.61,557027.0,High Springs,Florida,32643.0,1936.0,2021-12-17,"High Springs, FL"
48436.0,sold,318500.0,3.0,2.0,,1234557.0,Jacksonville,Florida,32210.0,1298.0,2022-02-11,"Jacksonville, FL"
83523.0,sold,599900.0,2.0,3.0,0.21,464573.0,Surprise,Arizona,85374.0,2035.0,2022-04-15,"Surprise, AZ"
72729.0,sold,519900.0,3.0,2.0,0.18,980272.0,Richland,Washington,99354.0,2092.0,2022-04-26,"Richland, WA"
22932.0,sold,540000.0,3.0,4.0,1.08,1699850.0,Owasso,Oklahoma,74055.0,3860.0,2021-11-29,"Owasso, OK"
53418.0,sold,192900.0,3.0,2.0,,559836.0,Tuscaloosa,Alabama,35405.0,1364.0,2022-02-04,"Tuscaloosa, AL"
48762.0,sold,67500.0,,,1.13,429749.0,Redding,California,96001.0,,2022-03-29,"Redding, CA"
50397.0,sold,425000.0,4.0,3.0,0.18,305502.0,La Center,Washington,98629.0,1964.0,2022-04-18,"La Center, WA"
79221.0,sold,339900.0,3.0,3.0,0.24,1370477.0,Painesville,Ohio,44077.0,2502.0,2021-11-12,"Painesville, OH"
70200.0,sold,209900.0,3.0,2.0,0.16,982144.0,Jacksonville,Florida,32207.0,1192.0,2022-01-31,"Jacksonville, FL"
23655.0,sold,725000.0,,,106.3,838824.0,Malone,Texas,76660.0,,2022-02-28,"Malone, TX"
109978.0,sold,875000.0,3.0,3.0,0.1,670716.0,Mission Viejo,California,92692.0,1635.0,2022-03-04,"Mission Viejo, CA"
100699.0,sold,865000.0,3.0,2.0,0.14,1385548.0,Lakewood,California,90713.0,1365.0,2022-02-16,"Lakewood, CA"
15408.0,sold,579999.0,4.0,3.0,0.2,892651.0,Lake Elsinore,California,92532.0,2700.0,2021-11-09,"Lake Elsinore, CA"
76856.0,sold,210000.0,4.0,1.0,0.17,1459365.0,Spokane,Washington,99205.0,1068.0,2021-11-09,"Spokane, WA"
103559.0,sold,322500.0,3.0,4.0,0.05,1491216.0,Houston,Texas,77018.0,1743.0,2021-12-03,"Houston, TX"
90424.0,sold,29500.0,,,5.03,1946619.0,Salem,New York,12865.0,,2021-11-11,"Salem, NY"
107080.0,sold,595000.0,4.0,3.0,0.41,660336.0,Bakersfield,California,93312.0,2363.0,2021-11-08,"Bakersfield, CA"
78245.0,sold,715000.0,4.0,3.0,0.12,854280.0,Dumfries,Virginia,22026.0,3749.0,2022-02-24,"Dumfries, VA"
52571.0,sold,250000.0,,1.0,,145039.0,Washington,District of Columbia,20037.0,317.0,2021-11-09,"Washington, DC"
45427.0,sold,230000.0,3.0,2.0,0.24,1479355.0,Lexington,Kentucky,40503.0,1260.0,2022-02-03,"Lexington, KY"
53016.0,sold,775000.0,3.0,2.0,0.25,549811.0,Concord,California,94521.0,1422.0,2022-04-26,"Concord, CA"
11501.0,sold,458000.0,4.0,3.0,0.23,179599.0,Winterville,North Carolina,28590.0,2600.0,2021-12-17,"Winterville, NC"
78896.0,sold,445000.0,4.0,3.0,1.41,1495199.0,Lebanon,Pennsylvania,17042.0,3269.0,2022-03-08,"Lebanon, PA"
31684.0,sold,600000.0,3.0,2.0,0.02,832470.0,Philadelphia,Pennsylvania,19146.0,1792.0,2022-04-08,"Philadelphia, PA"
30807.0,sold,15500.0,,,0.24,492210.0,Port Charlotte,Florida,33948.0,,2022-03-03,"Port Charlotte, FL"
81493.0,sold,1325000.0,3.0,2.0,0.18,1053892.0,Pasadena,California,91105.0,1661.0,2022-01-07,"Pasadena, CA"
79479.0,sold,795000.0,3.0,3.0,0.1,761089.0,Valencia,California,91354.0,1659.0,2022-04-22,"Valencia, CA"
105375.0,sold,139900.0,2.0,2.0,,941922.0,Bradenton,Florida,34205.0,924.0,2022-04-26,"Bradenton, FL"
73374.0,sold,395000.0,3.0,1.0,0.14,586477.0,Stockton,California,95207.0,1084.0,2022-04-18,"Stockton, CA"
53688.0,sold,500000.0,3.0,2.0,0.18,395540.0,Oregon City,Oregon,97045.0,1262.0,2022-03-22,"Oregon City, OR"
26022.0,sold,139900.0,2.0,2.0,0.02,1333797.0,Sun City Center,Florida,33573.0,1085.0,2022-01-07,"Sun City Center, FL"
78207.0,sold,320000.0,3.0,1.0,1.13,1616100.0,Boonsboro,Maryland,21713.0,2139.0,2022-03-18,"Boonsboro, MD"
40562.0,sold,899000.0,,,5.0,1243153.0,Wildwood,Florida,34785.0,,2022-03-16,"Wildwood, FL"
7396.0,sold,328000.0,3.0,2.0,0.31,1069166.0,Lakeland,Florida,33809.0,1593.0,2022-02-01,"Lakeland, FL"
84534.0,sold,799000.0,4.0,3.0,0.17,582137.0,Folsom,California,95630.0,2249.0,2022-01-18,"Folsom, CA"
63104.0,sold,295000.0,3.0,3.0,1.4,138977.0,Griffin,Georgia,30224.0,1940.0,2022-03-31,"Griffin, GA"
16829.0,sold,799950.0,5.0,2.0,0.18,670660.0,Burien,Washington,98146.0,2330.0,2022-03-16,"Burien, WA"
10604.0,sold,460000.0,3.0,2.0,2.58,268775.0,Lakeville,Pennsylvania,18438.0,2793.0,2021-12-03,"Lakeville, PA"
32779.0,sold,1100000.0,2.0,2.0,,1827267.0,Bal Harbour,Florida,33154.0,1688.0,2022-04-04,"Bal Harbour, FL"
30199.0,sold,449000.0,2.0,2.0,0.16,966861.0,Livingston,Montana,59047.0,1578.0,2021-12-28,"Livingston, MT"
33718.0,sold,339000.0,4.0,2.0,0.3,1516184.0,Staunton,Virginia,24401.0,2400.0,2022-01-14,"Staunton, VA"
59844.0,sold,758000.0,2.0,2.0,0.19,257319.0,Sacramento,California,95822.0,1735.0,2022-03-01,"Sacramento, CA"
83394.0,sold,799900.0,4.0,3.0,0.11,1606269.0,Rancho Cucamonga,California,91701.0,1776.0,2022-04-05,"Rancho Cucamonga, CA"
22611.0,sold,1339000.0,2.0,3.0,0.03,1497106.0,Washington,District of Columbia,20003.0,2406.0,2022-03-28,"Washington, DC"
45068.0,sold,549000.0,3.0,3.0,5.22,1451529.0,Richmond,Rhode Island,2898.0,1811.0,2022-03-11,"Richmond, RI"
53014.0,sold,260000.0,2.0,3.0,,1645691.0,Lawrenceville,New Jersey,8648.0,1296.0,2022-03-15,"Lawrenceville, NJ"
8075.0,sold,1750000.0,6.0,5.0,2.73,467238.0,Blue Bell,Pennsylvania,19422.0,5556.0,2022-04-12,"Blue Bell, PA"
15408.0,sold,499000.0,1.0,1.0,,1060713.0,San Diego,California,92130.0,624.0,2022-02-02,"San Diego, CA"
10246.0,sold,389000.0,2.0,1.0,,79220.0,Seattle,Washington,98125.0,970.0,2022-02-28,"Seattle, WA"
15379.0,sold,310000.0,3.0,3.0,0.2,708611.0,New Kensington,Pennsylvania,15068.0,2144.0,2021-10-22,"New Kensington, PA"
44668.0,sold,240000.0,,,0.21,955733.0,Lynden,Washington,98264.0,,2022-01-07,"Lynden, WA"
83377.0,sold,99000.0,2.0,1.0,0.02,832063.0,Philadelphia,Pennsylvania,19125.0,611.0,2022-01-31,"Philadelphia, PA"
107814.0,sold,379000.0,1.0,1.0,,1230848.0,Brooklyn,New York,11224.0,850.0,2022-01-26,"Brooklyn, NY"
52979.0,sold,439900.0,3.0,2.0,0.14,357767.0,Merced,California,95348.0,1830.0,2022-03-09,"Merced, CA"
25595.0,sold,420000.0,3.0,2.0,0.34,1194152.0,Merritt Island,Florida,32953.0,2144.0,2022-01-13,"Merritt Island, FL"
80831.0,sold,74900.0,,,6.54,1875768.0,Elk Mound,Wisconsin,54739.0,,2022-03-28,"Elk Mound, WI"
42526.0,sold,134500.0,3.0,2.0,0.08,668539.0,Martins Ferry,Ohio,43935.0,1840.0,2022-03-25,"Martins Ferry, OH"
33717.0,sold,250000.0,3.0,2.0,0.28,170027.0,Houston,Texas,77065.0,1915.0,2022-03-31,"Houston, TX"
53601.0,sold,270000.0,3.0,1.0,0.23,101809.0,Tampa,Florida,33612.0,1390.0,2022-01-28,"Tampa, FL"
78610.0,sold,395000.0,3.0,2.0,0.28,545935.0,Burlington,Washington,98233.0,1101.0,2021-11-24,"Burlington, WA"
21593.0,sold,799000.0,3.0,2.0,0.17,380547.0,Chino Hills,California,91709.0,1554.0,2022-04-07,"Chino Hills, CA"
107220.0,sold,2400000.0,,,0.23,56806.0,Gardena,California,90247.0,,2022-01-28,"Gardena, CA"
51926.0,sold,425000.0,3.0,3.0,0.12,1360271.0,Mount Vernon,Washington,98273.0,1968.0,2021-11-19,"Mount Vernon, WA"
30502.0,sold,337000.0,2.0,2.0,0.32,1001772.0,Reardan,Washington,99029.0,2140.0,2022-04-26,"Reardan, WA"
52823.0,sold,170000.0,2.0,2.0,0.07,740538.0,Arlington,Texas,76014.0,1234.0,2022-01-27,"Arlington, TX"
65704.0,sold,1095000.0,3.0,2.0,,1580298.0,New York City,New York,10031.0,1328.0,2022-04-07,"New York City, NY"
105385.0,sold,434000.0,5.0,4.0,1.04,190971.0,Lackawaxen,Pennsylvania,18435.0,3000.0,2022-02-11,"Lackawaxen, PA"
97575.0,sold,424900.0,3.0,1.0,0.42,1602593.0,Johnsburg,New York,12853.0,1762.0,2022-02-02,"Johnsburg, NY"
72654.0,sold,1995000.0,4.0,3.0,0.06,1201934.0,Newport Beach,California,92663.0,1856.0,2022-03-25,"Newport Beach, CA"
70659.0,sold,265000.0,3.0,2.0,0.05,671480.0,Orlando,Florida,32824.0,1341.0,2022-04-06,"Orlando, FL"
72654.0,sold,150000.0,,,1.15,1945418.0,Alpine,California,91901.0,,2022-04-14,"Alpine, CA"
36890.0,sold,91000.0,1.0,1.0,0.06,699416.0,Ames,Iowa,50014.0,644.0,2022-02-11,"Ames, IA"
30430.0,sold,179900.0,3.0,2.0,0.18,1489965.0,Arnold,Missouri,63010.0,1680.0,2021-11-22,"Arnold, MO"
49293.0,sold,670000.0,2.0,2.0,,1705019.0,Chicago,Illinois,60657.0,,2022-04-15,"Chicago, IL"
83479.0,sold,34999.0,,,36.6,165841.0,Williams,Arizona,86046.0,,2022-04-28,"Williams, AZ"
16829.0,sold,799000.0,2.0,1.0,,789302.0,Cambridge,Massachusetts,2139.0,925.0,2021-11-12,"Cambridge, MA"
25704.0,sold,595000.0,1.0,1.0,0.12,1799357.0,Louisville,Colorado,80027.0,631.0,2021-12-23,"Louisville, CO"
30193.0,sold,80000.0,2.0,2.0,0.4,409997.0,Birmingham,Alabama,35235.0,1054.0,2021-11-19,"Birmingham, AL"
22663.0,sold,480000.0,4.0,2.0,0.34,1628912.0,Hudson,Massachusetts,1749.0,1735.0,2021-12-14,"Hudson, MA"
99267.0,sold,709900.0,,,7.17,1899573.0,Escondido,California,92026.0,,2022-04-14,"Escondido, CA"
31649.0,sold,246000.0,4.0,2.0,0.15,1061221.0,Orlando,Florida,32805.0,1462.0,2022-02-11,"Orlando, FL"
53016.0,sold,145000.0,,,0.12,1286453.0,Washington,Pennsylvania,15301.0,,2022-02-11,"Washington, PA"
43605.0,sold,1999000.0,3.0,1.0,0.12,1255155.0,Mountain View,California,94041.0,1200.0,2022-02-16,"Mountain View, CA"
79867.0,sold,225000.0,2.0,2.0,,650029.0,Saint Charles,Missouri,63303.0,1444.0,2022-01-31,"Saint Charles, MO"
18412.0,sold,118000.0,,,0.57,962927.0,Greenville,South Carolina,29609.0,,2022-03-18,"Greenville, SC"
39546.0,sold,185000.0,3.0,2.0,0.13,507667.0,Tucson,Arizona,85745.0,1090.0,2022-02-28,"Tucson, AZ"
41633.0,sold,274900.0,4.0,2.0,0.2,423799.0,Fort Thomas,Kentucky,41075.0,1424.0,2022-04-15,"Fort Thomas, KY"
59069.0,sold,549000.0,3.0,3.0,0.2,153853.0,Silver Spring,Maryland,20902.0,2643.0,2022-02-18,"Silver Spring, MD"
30771.0,sold,425000.0,4.0,4.0,0.51,207959.0,Northport,Alabama,35473.0,3085.0,2022-03-10,"Northport, AL"
101276.0,sold,124900.0,3.0,2.0,0.19,1669155.0,Poland,Ohio,44514.0,1201.0,2021-12-20,"Poland, OH"
109175.0,sold,279900.0,3.0,2.0,1.06,451185.0,Moneta,Virginia,24121.0,1751.0,2021-10-29,"Moneta, VA"
82658.0,sold,14500.0,4.0,2.0,0.23,847101.0,Niles,Ohio,44446.0,2026.0,2021-11-12,"Niles, OH"
53587.0,sold,375000.0,4.0,2.0,0.19,1828366.0,Spokane Valley,Washington,99206.0,1952.0,2021-12-23,"Spokane Valley, WA"
63149.0,sold,1024900.0,3.0,3.0,,363476.0,Washington,District of Columbia,20009.0,1388.0,2022-04-22,"Washington, DC"
7018.0,sold,249900.0,3.0,1.0,0.14,945576.0,Reisterstown,Maryland,21136.0,1324.0,2022-04-20,"Reisterstown, MD"
22611.0,sold,190000.0,2.0,,,206679.0,Waukesha,Wisconsin,53189.0,,2022-04-22,"Waukesha, WI"
85135.0,sold,35000.0,,,0.12,1041267.0,Jacksonville,Florida,32254.0,,2022-03-14,"Jacksonville, FL"
6201.0,sold,365000.0,3.0,2.0,0.13,1500851.0,Avondale,Arizona,85323.0,1271.0,2022-03-22,"Avondale, AZ"
82967.0,sold,229900.0,,,0.28,1851473.0,Cypress,Texas,77429.0,,2022-03-04,"Cypress, TX"
41784.0,sold,549000.0,6.0,3.0,0.18,721178.0,Mesa,Arizona,85202.0,2578.0,2022-03-14,"Mesa, AZ"
81122.0,sold,209000.0,3.0,2.0,0.16,828997.0,Texas City,Texas,77591.0,1441.0,2022-03-21,"Texas City, TX"
71241.0,sold,175000.0,3.0,2.0,0.11,1252923.0,Oklahoma City,Oklahoma,73135.0,1259.0,2022-01-05,"Oklahoma City, OK"
76702.0,sold,495000.0,3.0,3.0,0.36,1237011.0,Westmont,Illinois,60559.0,2400.0,2022-03-18,"Westmont, IL"
9025.0,sold,249000.0,2.0,1.0,2.36,1760576.0,Santa Fe,New Mexico,87508.0,1248.0,2021-11-30,"Santa Fe, NM"
78903.0,sold,329750.0,3.0,3.0,0.1,263315.0,Emmaus,Pennsylvania,18049.0,,2021-12-28,"Emmaus, PA"
108212.0,sold,1085000.0,4.0,2.0,0.11,1233685.0,Seattle,Washington,98115.0,2050.0,2022-03-30,"Seattle, WA"
7734.0,sold,119900.0,2.0,1.0,,1454635.0,Temple Terrace,Florida,33617.0,876.0,2022-01-25,"Temple Terrace, FL"
16134.0,sold,419900.0,4.0,4.0,2.0,243311.0,McAlester,Oklahoma,74501.0,2791.0,2022-03-31,"McAlester, OK"
68899.0,sold,674999.0,3.0,2.0,0.35,1653147.0,Dedham,Massachusetts,2026.0,1650.0,2021-12-03,"Dedham, MA"
53016.0,sold,225000.0,3.0,2.0,1.0,648790.0,New Castle,Pennsylvania,16105.0,,2021-12-01,"New Castle, PA"
53203.0,sold,200000.0,3.0,2.0,0.22,616224.0,Edgecliff Village,Texas,76134.0,1278.0,2022-03-31,"Edgecliff Village, TX"
71366.0,sold,445000.0,3.0,3.0,0.06,1538597.0,Irving,Texas,75060.0,2319.0,2022-03-09,"Irving, TX"
10599.0,sold,606484.0,6.0,4.0,0.21,741079.0,Leonardtown,Maryland,20650.0,4352.0,2022-04-18,"Leonardtown, MD"
13259.0,sold,475000.0,4.0,6.0,1.97,114698.0,Roebuck,South Carolina,29376.0,,2022-02-18,"Roebuck, SC"
59734.0,sold,250000.0,3.0,3.0,,727948.0,Jacksonville,Florida,32211.0,1900.0,2021-11-23,"Jacksonville, FL"
46189.0,sold,79900.0,3.0,1.0,0.11,936121.0,Rochester,New York,14613.0,1248.0,2021-12-27,"Rochester, NY"
33717.0,sold,214900.0,3.0,2.0,0.5,1399064.0,Ludowici,Georgia,31316.0,1415.0,2022-02-18,"Ludowici, GA"
83577.0,sold,310000.0,3.0,3.0,0.12,437750.0,West Warwick,Rhode Island,2893.0,2912.0,2022-03-17,"West Warwick, RI"
106547.0,sold,249900.0,2.0,1.0,0.21,308302.0,Villas,New Jersey,8251.0,888.0,2021-11-10,"Villas, NJ"
53175.0,sold,525000.0,2.0,1.0,0.21,1576508.0,San Diego,California,92114.0,852.0,2022-03-02,"San Diego, CA"
84533.0,sold,399900.0,4.0,3.0,0.4,984770.0,Maynard,Massachusetts,1754.0,1586.0,2022-03-31,"Maynard, MA"
51755.0,sold,125000.0,3.0,2.0,0.2,1443784.0,Tucson,Arizona,85757.0,891.0,2022-03-02,"Tucson, AZ"
22611.0,sold,248000.0,2.0,1.0,,573916.0,Maplewood,New Jersey,7040.0,960.0,2022-03-17,"Maplewood, NJ"
96216.0,sold,295000.0,4.0,2.0,0.16,74326.0,Pensacola,Florida,32534.0,2028.0,2021-11-05,"Pensacola, FL"
78372.0,sold,519900.0,4.0,3.0,0.56,5924.0,Wheaton,Illinois,60187.0,2542.0,2022-04-29,"Wheaton, IL"
48405.0,sold,289900.0,2.0,1.0,0.16,127773.0,Port Angeles,Washington,98363.0,800.0,2022-02-01,"Port Angeles, WA"
16829.0,sold,699900.0,3.0,4.0,0.06,1053817.0,Rockville,Maryland,20852.0,2686.0,2021-12-29,"Rockville, MD"
45668.0,sold,775000.0,5.0,5.0,0.3,183869.0,Riverview,Florida,33569.0,5165.0,2022-03-04,"Riverview, FL"
100985.0,sold,688888.0,5.0,5.0,0.91,520645.0,Cypress,Texas,77429.0,3800.0,2022-03-04,"Cypress, TX"
57511.0,sold,4497.0,,,0.32,941337.0,Eloy,Arizona,85131.0,,2022-02-10,"Eloy, AZ"
51500.0,sold,340000.0,3.0,2.0,0.26,814962.0,Brandon,Florida,33511.0,1682.0,2022-04-08,"Brandon, FL"
936.0,sold,325000.0,2.0,2.0,,1206478.0,Chicago,Illinois,60613.0,1400.0,2021-11-05,"Chicago, IL"
82009.0,sold,370000.0,3.0,4.0,0.2,1409684.0,Madison,Wisconsin,53716.0,2488.0,2022-04-14,"Madison, WI"
83296.0,sold,298000.0,2.0,3.0,0.11,1299310.0,Minneapolis,Minnesota,55417.0,1292.0,2021-12-06,"Minneapolis, MN"
83698.0,sold,280000.0,3.0,2.0,0.18,1827731.0,Albuquerque,New Mexico,87111.0,1620.0,2021-11-29,"Albuquerque, NM"
28993.0,sold,679000.0,4.0,2.0,0.28,481716.0,Glen Cove,New York,11542.0,1950.0,2022-03-18,"Glen Cove, NY"
68132.0,sold,275000.0,3.0,2.0,0.21,67929.0,Garland,Texas,75042.0,2000.0,2022-02-23,"Garland, TX"
53066.0,sold,265000.0,4.0,3.0,0.19,670670.0,Missouri City,Texas,77489.0,2546.0,2022-03-18,"Missouri City, TX"
91435.0,sold,298000.0,3.0,4.0,0.27,530014.0,Florence,Kentucky,41042.0,,2022-01-21,"Florence, KY"
10246.0,sold,799000.0,4.0,4.0,0.11,885218.0,Burien,Washington,98166.0,2050.0,2021-12-03,"Burien, WA"
30913.0,sold,294900.0,5.0,3.0,,325688.0,Waynesville,Missouri,65583.0,1570.0,2021-12-10,"Waynesville, MO"
53474.0,sold,599900.0,4.0,,,1928613.0,Pewaukee,Wisconsin,53072.0,,2021-12-20,"Pewaukee, WI"
55876.0,sold,314900.0,4.0,2.0,0.12,1803902.0,Tampa,Florida,33612.0,1465.0,2022-02-02,"Tampa, FL"
81157.0,sold,139000.0,3.0,2.0,0.32,1203843.0,Villa Ridge,Missouri,63089.0,1188.0,2022-04-28,"Villa Ridge, MO"
2769.0,sold,181000.0,2.0,2.0,0.04,652378.0,Hampton,Virginia,23666.0,1389.0,2022-03-01,"Hampton, VA"
16070.0,sold,850000.0,5.0,5.0,0.61,669474.0,Cumming,Georgia,30041.0,4105.0,2022-03-11,"Cumming, GA"
99706.0,sold,195000.0,2.0,2.0,0.15,324671.0,Yuma,Arizona,85367.0,960.0,2022-01-25,"Yuma, AZ"
66703.0,sold,525000.0,5.0,5.0,0.21,1460877.0,Florence,Arizona,85132.0,3928.0,2022-04-28,"Florence, AZ"
44656.0,sold,199000.0,3.0,2.0,0.18,375130.0,Woodbury,New Jersey,8096.0,1438.0,2022-02-10,"Woodbury, NJ"
30788.0,sold,85000.0,,,0.23,444874.0,Cape Coral,Florida,33914.0,,2022-01-14,"Cape Coral, FL"
110014.0,sold,375000.0,4.0,3.0,0.26,1328640.0,Monona,Wisconsin,53716.0,2117.0,2022-04-15,"Monona, WI"
55984.0,sold,264900.0,3.0,3.0,0.06,827395.0,Kissimmee,Florida,34746.0,1474.0,2021-10-29,"Kissimmee, FL"
83708.0,sold,255000.0,3.0,2.0,0.21,72455.0,Albuquerque,New Mexico,87114.0,1624.0,2021-11-19,"Albuquerque, NM"
20629.0,sold,270990.0,4.0,2.0,0.22,563830.0,Punta Gorda,Florida,33983.0,1829.0,2022-03-14,"Punta Gorda, FL"
16829.0,sold,824950.0,2.0,2.0,0.02,1695304.0,Seattle,Washington,98144.0,1404.0,2022-01-20,"Seattle, WA"
109986.0,sold,500000.0,5.0,4.0,0.23,1056196.0,Portland,Oregon,97236.0,2030.0,2022-02-28,"Portland, OR"
3084.0,sold,199900.0,5.0,2.0,,336676.0,Princeton,Minnesota,55371.0,2047.0,2022-04-15,"Princeton, MN"
53016.0,sold,80500.0,3.0,2.0,2.0,196392.0,Riverside,Texas,77367.0,3040.0,2021-11-08,"Riverside, TX"
12018.0,sold,294000.0,3.0,3.0,,1325045.0,Belmont,North Carolina,28012.0,1765.0,2021-11-05,"Belmont, NC"
38026.0,sold,699023.0,4.0,5.0,0.2,891931.0,Katy,Texas,77494.0,3560.0,2022-02-18,"Katy, TX"
15345.0,sold,323000.0,4.0,3.0,0.2,280547.0,Plainfield,Illinois,60586.0,2128.0,2022-01-21,"Plainfield, IL"
81853.0,sold,69900.0,,,1.54,970461.0,Blairsville,Georgia,30512.0,,2022-04-20,"Blairsville, GA"
64793.0,sold,244900.0,2.0,2.0,0.05,1592587.0,Bloomington,Minnesota,55438.0,1634.0,2021-12-07,"Bloomington, MN"
22671.0,sold,210000.0,3.0,2.0,0.09,1266383.0,Ballwin,Missouri,63021.0,1313.0,2022-01-14,"Ballwin, MO"
22979.0,sold,549900.0,2.0,1.0,0.11,683310.0,Sacramento,California,95818.0,846.0,2021-12-30,"Sacramento, CA"
109978.0,sold,750000.0,4.0,3.0,0.13,1036984.0,Elk Grove,California,95758.0,2063.0,2022-02-18,"Elk Grove, CA"
87259.0,sold,175000.0,,,10.14,1903193.0,Amissville,Virginia,20106.0,,2022-03-18,"Amissville, VA"
3521.0,sold,175000.0,4.0,2.0,,1436697.0,Childersburg,Alabama,35044.0,1714.0,2022-02-11,"Childersburg, AL"
88025.0,sold,695800.0,5.0,4.0,0.46,128937.0,Cockeysville,Maryland,21030.0,4572.0,2022-02-23,"Cockeysville, MD"
53016.0,sold,225000.0,3.0,2.0,0.2,1524416.0,Knoxville,Tennessee,37921.0,1144.0,2021-11-30,"Knoxville, TN"
2086.0,sold,299900.0,2.0,2.0,0.19,1065289.0,Belleair,Florida,33756.0,1194.0,2022-01-28,"Belleair, FL"
10463.0,sold,259900.0,3.0,3.0,0.13,1579145.0,Windsor,Pennsylvania,17366.0,1688.0,2022-04-18,"Windsor, PA"
16829.0,sold,6500000.0,2.0,2.0,0.15,408123.0,Pacific Palisades,California,90272.0,2032.0,2022-03-23,"Pacific Palisades, CA"
22918.0,sold,299900.0,3.0,2.0,0.05,276153.0,Hampstead,North Carolina,28443.0,1503.0,2022-02-08,"Hampstead, NC"
48284.0,sold,429900.0,3.0,3.0,0.21,251590.0,Houston,Texas,77089.0,2910.0,2022-04-29,"Houston, TX"
76212.0,sold,269900.0,3.0,3.0,1.0,546776.0,Houston,Texas,77088.0,1744.0,2022-02-11,"Houston, TX"
1032.0,sold,184900.0,,,,1871916.0,Livingston,Texas,77351.0,,2022-03-04,"Livingston, TX"
359.0,sold,124900.0,2.0,2.0,2.7,1345855.0,Marshalltown,Iowa,50158.0,,2022-04-01,"Marshalltown, IA"
33564.0,sold,249900.0,3.0,3.0,0.62,1072056.0,Hampstead,North Carolina,28443.0,2166.0,2022-02-09,"Hampstead, NC"
91607.0,sold,475000.0,2.0,2.0,0.25,1449234.0,Kings Park,New York,11754.0,,2021-12-22,"Kings Park, NY"
98739.0,sold,448127.0,3.0,3.0,0.12,228648.0,Greeley,Colorado,80634.0,2181.0,2021-12-20,"Greeley, CO"
99996.0,sold,449000.0,5.0,4.0,0.32,1804923.0,Hudson,New York,12534.0,2337.0,2021-11-29,"Hudson, NY"
80332.0,sold,430000.0,5.0,3.0,0.17,377227.0,Adelanto,California,92301.0,2546.0,2022-05-04,"Adelanto, CA"
102250.0,sold,460000.0,2.0,2.0,0.4,1685636.0,Chelmsford,Massachusetts,1824.0,1518.0,2021-12-03,"Chelmsford, MA"
22916.0,sold,179900.0,3.0,2.0,0.16,1164955.0,Maysville,North Carolina,28555.0,1196.0,2022-04-13,"Maysville, NC"
22611.0,sold,245000.0,4.0,2.0,0.45,742188.0,Maplewood,Minnesota,55119.0,1260.0,2021-12-17,"Maplewood, MN"
61945.0,sold,202000.0,3.0,3.0,0.04,652722.0,Ormond Beach,Florida,32174.0,1339.0,2022-01-31,"Ormond Beach, FL"
29963.0,sold,505000.0,3.0,1.0,0.22,1065601.0,Portland,Oregon,97229.0,1080.0,2022-03-25,"Portland, OR"
11501.0,sold,17000.0,,,0.19,36240.0,Greenville,North Carolina,27834.0,,2022-02-18,"Greenville, NC"
70287.0,sold,373000.0,3.0,2.0,0.12,1423996.0,Orlando,Florida,32821.0,1781.0,2022-02-07,"Orlando, FL"
20986.0,sold,80000.0,4.0,2.0,1.25,710281.0,Cadillac,Michigan,49601.0,1619.0,2022-03-04,"Cadillac, MI"
84781.0,sold,59500.0,,,1.8,1847885.0,Fleetwood,North Carolina,28626.0,,2022-04-21,"Fleetwood, NC"
79131.0,sold,149900.0,3.0,2.0,0.31,1190682.0,Rochester,New York,14617.0,1292.0,2021-11-19,"Rochester, NY"
